,ALFAA,ALFAA,ALFAA,AMXL,AMXL,AMXL,BIMBOA,BIMBOA,BIMBOA,CEMEXCPO,CEMEXCPO,CEMEXCPO,FEMSAUBD,FEMSAUBD,FEMSAUBD,WALMEX,WALMEX,WALMEX
7004,0.02,16.56,1.72,-0.06,14.42,1.33,0.00,35.30,3.07,-0.07,6.71,0.64,-0.01,179.98,11.76,0.06,58.44,5.73
7005,-0.04,15.47,1.63,-0.01,15.15,1.23,0.03,36.29,3.30,-0.07,6.69,0.65,0.04,188.46,14.32,-0.08,51.09,5.11
7006,-0.01,15.92,1.61,0.02,15.59,1.30,-0.03,34.42,3.03,0.03,7.38,0.66,0.03,187.04,13.64,-0.07,51.24,5.04
7007,-0.03,15.68,1.61,0.00,15.38,1.26,-0.07,32.94,3.34,0.03,7.37,0.65,0.00,182.05,12.06,-0.01,54.73,4.48
7008,-0.04,15.51,1.63,-0.03,14.84,1.24,-0.06,33.20,3.26,-0.01,7.12,0.59,-0.07,168.89,14.13,-0.01,54.54,4.48
7009,0.05,17.05,1.90,0.01,15.50,1.28,-0.03,34.20,3.05,0.03,7.39,0.66,0.03,187.13,13.68,-0.05,52.47,4.64
7010,-0.10,14.57,1.91,-0.05,14.57,1.29,0.01,35.89,3.17,0.04,7.46,0.69,-0.03,176.85,11.77,-0.03,53.71,4.47
7011,0.02,16.46,1.69,0.03,15.84,1.39,-0.03,34.19,3.05,0.01,7.23,0.61,0.05,189.98,15.10,-0.04,52.99,4.55
7012,-0.06,15.27,1.67,-0.06,14.39,1.34,-0.06,33.46,3.18,-0.01,7.11,0.59,-0.02,178.21,11.69,-0.03,53.23,4.52
7013,-0.08,14.90,1.77,-0.01,15.16,1.23,0.01,35.59,3.12,-0.07,6.67,0.66,0.01,183.31,12.32,-0.03,53.54,4.48
7014,-0.07,15.07,1.72,-0.02,14.99,1.23,-0.02,34.74,3.03,-0.06,6.75,0.63,-0.02,177.37,11.71,0.03,56.98,5.04
7015,-0.04,15.45,1.64,0.02,15.69,1.34,0.01,35.61,3.12,-0.02,6.99,0.59,0.04,189.09,14.63,0.00,54.96,4.51
7016,0.01,16.35,1.66,0.01,15.47,1.28,0.04,36.98,3.56,0.01,7.20,0.61,-0.02,177.42,11.70,-0.05,52.37,4.67
7017,-0.03,15.64,1.61,-0.02,15.02,1.23,0.05,37.22,3.68,-0.02,7.00,0.59,0.02,185.19,12.92,0.04,57.11,5.09
7018,-0.05,15.30,1.66,-0.05,14.65,1.27,0.04,36.82,3.49,0.01,7.21,0.61,-0.03,175.68,11.90,-0.02,54.26,4.47
7019,-0.03,15.64,1.61,0.00,15.41,1.26,0.02,36.16,3.25,-0.03,6.92,0.60,0.04,188.83,14.50,-0.01,54.43,4.47
7020,-0.09,14.75,1.83,-0.05,14.57,1.29,0.04,36.90,3.53,0.00,7.18,0.60,-0.06,171.59,12.95,0.07,59.38,6.29
7021,-0.06,15.16,1.69,0.00,15.31,1.25,-0.04,34.02,3.08,0.05,7.50,0.71,0.04,189.15,14.66,0.01,55.87,4.68
7022,0.06,17.20,1.97,-0.02,15.03,1.23,0.03,36.30,3.30,-0.04,6.90,0.60,0.05,191.45,15.98,-0.04,53.18,4.53
7023,-0.02,15.78,1.61,0.03,15.82,1.38,-0.02,34.81,3.03,-0.01,7.11,0.59,0.06,192.16,16.42,-0.02,54.12,4.47
7024,0.09,17.70,2.25,0.10,16.95,2.05,-0.03,34.37,3.03,-0.02,7.04,0.59,0.02,185.81,13.14,0.04,57.34,5.19
7025,0.03,16.64,1.74,-0.01,15.20,1.23,0.01,35.56,3.11,0.03,7.38,0.65,-0.03,176.81,11.77,0.00,54.94,4.51
7026,0.06,17.15,1.94,0.03,15.74,1.35,-0.08,32.67,3.45,0.06,7.57,0.74,0.03,186.30,13.32,-0.04,52.73,4.59
7027,0.05,17.05,1.90,-0.01,15.17,1.23,0.00,35.40,3.08,0.04,7.42,0.67,0.02,184.25,12.60,-0.03,53.55,4.48
7028,0.01,16.37,1.67,0.06,16.25,1.58,-0.02,34.79,3.03,-0.01,7.12,0.59,0.02,184.46,12.66,-0.02,54.04,4.46
7029,0.05,16.93,1.85,0.04,15.90,1.41,0.01,35.78,3.15,0.04,7.47,0.69,0.04,188.10,14.14,-0.05,52.31,4.69
7030,0.01,16.36,1.67,0.09,16.80,1.93,-0.02,34.62,3.03,0.01,7.23,0.61,0.00,182.26,12.10,0.03,56.75,4.96
7031,0.04,16.88,1.82,-0.01,15.13,1.23,0.04,36.68,3.43,-0.01,7.09,0.59,-0.02,178.05,11.69,0.08,59.49,6.36
7032,0.00,16.08,1.62,0.00,15.39,1.26,-0.01,35.10,3.04,-0.02,7.03,0.59,0.02,185.60,13.07,0.01,55.56,4.62
7033,-0.04,15.49,1.63,0.02,15.71,1.34,-0.02,34.50,3.03,0.01,7.23,0.61,-0.01,180.03,11.76,0.02,56.29,4.80
7034,-0.11,14.52,1.94,-0.06,14.43,1.33,-0.05,33.53,3.16,-0.02,7.00,0.59,-0.01,178.87,11.71,0.02,56.43,4.85
7035,-0.07,15.12,1.71,-0.05,14.63,1.27,-0.06,33.30,3.23,-0.09,6.57,0.70,-0.03,176.90,11.76,0.07,59.23,6.20
7036,0.01,16.37,1.67,0.09,16.73,1.89,-0.05,33.63,3.14,0.01,7.26,0.62,0.02,185.53,13.04,-0.01,54.83,4.50
7037,-0.06,15.22,1.68,0.00,15.38,1.26,-0.06,33.44,3.19,-0.01,7.06,0.59,0.01,183.96,12.50,0.06,58.28,5.64
7038,0.02,16.41,1.67,0.03,15.75,1.36,0.04,36.81,3.48,-0.01,7.10,0.59,0.03,187.92,14.05,-0.06,51.98,4.79
7039,0.08,17.50,2.13,0.05,16.12,1.52,0.00,35.19,3.05,0.02,7.28,0.62,0.04,188.00,14.09,0.00,55.11,4.54
7040,0.11,18.06,2.49,0.06,16.25,1.58,-0.01,35.18,3.05,0.02,7.31,0.63,0.05,190.70,15.52,0.03,56.61,4.91
7041,-0.08,14.90,1.77,0.02,15.62,1.31,0.01,35.56,3.11,0.01,7.24,0.61,-0.02,178.17,11.69,0.09,60.22,6.86
7042,0.15,18.78,3.05,0.02,15.68,1.33,0.06,37.59,3.86,0.07,7.66,0.79,-0.01,179.80,11.75,0.05,57.83,5.42
7043,-0.07,15.10,1.71,-0.01,15.21,1.23,-0.03,34.28,3.04,0.02,7.28,0.63,0.02,185.01,12.86,-0.01,54.73,4.48
7044,0.01,16.39,1.67,0.04,15.95,1.43,0.07,38.08,4.15,0.04,7.46,0.69,-0.02,178.42,11.69,-0.05,52.47,4.64
7045,-0.06,15.24,1.67,0.01,15.44,1.27,-0.03,34.33,3.03,0.03,7.40,0.66,0.04,188.52,14.35,-0.03,53.43,4.49
7046,0.03,16.72,1.77,-0.01,15.25,1.24,-0.01,35.09,3.04,0.02,7.29,0.63,0.02,184.71,12.75,0.00,55.29,4.57
7047,-0.03,15.64,1.61,0.00,15.40,1.26,-0.02,34.61,3.03,-0.07,6.69,0.65,0.00,182.35,12.12,0.04,57.28,5.16
7048,0.05,17.02,1.89,0.05,16.12,1.51,0.04,36.84,3.50,0.03,7.35,0.65,0.02,185.47,13.02,-0.09,50.56,5.34
7049,-0.11,14.46,1.97,-0.01,15.13,1.23,-0.03,34.23,3.04,-0.07,6.65,0.67,0.04,189.30,14.73,0.04,57.25,5.15
7050,0.14,18.50,2.82,0.05,16.12,1.51,0.08,38.39,4.34,0.05,7.51,0.71,-0.01,180.30,11.77,-0.01,54.62,4.48
7051,0.01,16.38,1.67,-0.02,15.00,1.23,0.00,35.47,3.10,-0.02,7.04,0.59,-0.02,178.42,11.69,0.07,59.19,6.17
7052,0.01,16.32,1.66,-0.02,15.10,1.23,0.01,35.61,3.12,-0.02,7.00,0.59,0.02,185.25,12.95,0.02,56.12,4.75
7053,-0.09,14.82,1.80,-0.07,14.32,1.36,0.04,36.66,3.42,-0.03,6.93,0.59,-0.02,177.13,11.73,-0.03,53.72,4.47
7054,0.00,16.21,1.64,-0.02,15.09,1.23,0.04,36.77,3.47,0.06,7.57,0.74,-0.01,180.53,11.79,-0.01,54.72,4.48
7055,-0.03,15.75,1.61,-0.05,14.56,1.29,0.02,35.92,3.18,-0.06,6.75,0.63,-0.03,176.95,11.76,-0.03,53.40,4.50
7056,-0.01,16.00,1.61,-0.01,15.18,1.23,-0.02,34.52,3.03,0.00,7.13,0.60,0.00,182.09,12.07,0.11,61.71,7.99
7057,-0.04,15.59,1.62,0.01,15.41,1.26,0.00,35.35,3.07,0.02,7.33,0.64,-0.01,180.54,11.79,0.05,57.90,5.45
7058,0.00,16.08,1.62,0.07,16.51,1.73,-0.06,33.17,3.27,0.07,7.70,0.82,0.05,191.24,15.86,-0.02,54.00,4.46
7059,-0.04,15.56,1.62,-0.02,14.95,1.23,0.01,35.66,3.13,-0.06,6.75,0.63,-0.02,177.66,11.69,0.04,57.12,5.09
7060,-0.06,15.23,1.67,-0.05,14.57,1.29,-0.04,33.98,3.08,-0.05,6.83,0.61,-0.01,179.00,11.71,-0.06,52.13,4.74
7061,0.06,17.11,1.93,0.00,15.32,1.25,0.05,37.30,3.72,0.00,7.16,0.60,-0.02,177.40,11.70,0.06,58.35,5.68
7062,0.06,17.12,1.93,0.01,15.48,1.28,0.03,36.30,3.30,0.03,7.35,0.64,-0.04,174.04,12.22,0.07,59.04,6.08
7063,0.09,17.68,2.24,0.09,16.80,1.94,-0.05,33.47,3.18,-0.04,6.88,0.60,0.04,188.52,14.35,0.03,56.59,4.91
7064,0.06,17.16,1.95,0.04,15.99,1.45,0.00,35.33,3.07,-0.01,7.09,0.59,0.00,181.78,12.01,0.00,54.96,4.51
7065,-0.02,15.82,1.61,0.03,15.80,1.37,-0.04,34.11,3.06,-0.01,7.07,0.59,0.01,184.20,12.58,-0.08,50.88,5.20
7066,-0.03,15.65,1.61,-0.03,14.89,1.23,-0.03,34.19,3.05,-0.02,7.00,0.59,-0.04,173.66,12.33,-0.02,54.14,4.47
7067,0.04,16.84,1.81,0.05,16.14,1.52,0.01,35.69,3.13,-0.05,6.83,0.61,-0.01,179.12,11.72,0.04,57.20,5.13
7068,-0.01,15.99,1.61,-0.02,14.98,1.23,-0.03,34.27,3.04,-0.06,6.75,0.63,-0.03,176.23,11.84,0.05,58.22,5.61
7069,0.00,16.10,1.62,0.04,15.98,1.45,0.02,36.14,3.25,0.02,7.31,0.63,-0.01,179.35,11.73,0.00,55.35,4.58
7070,0.11,18.08,2.50,0.04,15.92,1.42,0.07,37.87,4.03,-0.01,7.09,0.59,0.01,183.21,12.30,0.09,60.14,6.81
7071,0.06,17.15,1.95,0.01,15.54,1.29,0.01,35.77,3.15,0.01,7.25,0.62,-0.01,179.81,11.75,0.04,57.39,5.21
7072,-0.06,15.27,1.66,-0.04,14.76,1.25,-0.06,33.28,3.24,-0.03,6.93,0.59,-0.02,177.89,11.69,0.04,57.42,5.23
7073,-0.03,15.62,1.61,-0.01,15.22,1.23,-0.05,33.78,3.11,0.01,7.20,0.61,-0.05,172.99,12.51,-0.05,52.40,4.66
7074,0.05,16.96,1.86,0.04,16.03,1.47,-0.02,34.76,3.03,0.02,7.32,0.64,0.03,186.20,13.28,-0.06,51.82,4.83
7075,-0.03,15.73,1.61,-0.02,15.05,1.23,-0.02,34.74,3.03,0.01,7.22,0.61,0.00,182.37,12.13,0.03,56.72,4.95
7076,-0.08,14.86,1.79,0.01,15.48,1.28,-0.02,34.82,3.03,-0.03,6.93,0.59,0.02,184.56,12.70,-0.02,54.12,4.47
7077,0.07,17.31,2.02,0.01,15.50,1.28,0.05,37.18,3.66,0.03,7.35,0.65,-0.02,177.53,11.69,-0.02,54.08,4.47
7078,-0.11,14.42,1.99,-0.04,14.74,1.25,-0.04,33.82,3.10,-0.11,6.43,0.78,0.02,184.67,12.74,-0.03,53.26,4.51
7079,0.08,17.43,2.09,0.01,15.41,1.26,0.03,36.56,3.39,0.05,7.51,0.71,0.01,183.56,12.38,-0.07,51.25,5.04
7080,-0.03,15.74,1.61,-0.02,15.04,1.23,-0.04,34.08,3.07,0.00,7.15,0.60,-0.04,175.20,11.97,0.14,63.15,9.19
7081,-0.01,15.93,1.61,0.06,16.20,1.55,-0.06,33.43,3.19,0.02,7.31,0.63,0.02,184.33,12.62,-0.04,52.92,4.56
7082,0.00,16.15,1.63,-0.04,14.76,1.25,-0.02,34.76,3.03,-0.04,6.89,0.60,0.01,182.97,12.25,0.06,58.68,5.87
7083,-0.02,15.90,1.61,0.01,15.53,1.29,-0.05,33.59,3.15,-0.01,7.11,0.59,0.01,184.19,12.58,-0.03,53.37,4.50
7084,-0.07,15.05,1.73,0.00,15.33,1.25,0.01,35.72,3.14,0.01,7.25,0.62,-0.03,176.50,11.81,0.01,55.74,4.65
7085,0.01,16.25,1.65,0.00,15.34,1.25,0.03,36.54,3.38,-0.01,7.10,0.59,0.02,185.03,12.87,0.04,57.12,5.09
7086,0.04,16.84,1.81,-0.02,15.09,1.23,-0.02,34.75,3.03,0.03,7.35,0.65,0.00,181.01,11.87,-0.01,54.77,4.49
7087,0.03,16.61,1.73,-0.06,14.45,1.32,0.01,35.73,3.14,-0.02,7.03,0.59,-0.02,177.14,11.73,-0.10,49.68,5.82
7088,0.06,17.22,1.98,0.00,15.32,1.25,0.04,36.80,3.48,-0.02,6.99,0.59,0.02,184.80,12.79,0.14,63.21,9.24
7089,0.04,16.77,1.78,0.07,16.37,1.65,0.02,36.09,3.23,-0.03,6.92,0.60,0.02,184.76,12.77,0.06,58.61,5.83
7090,-0.04,15.46,1.63,-0.07,14.24,1.40,-0.08,32.55,3.51,-0.04,6.88,0.60,-0.01,180.03,11.76,-0.09,50.60,5.33
7091,0.06,17.15,1.94,0.02,15.64,1.32,-0.04,33.97,3.08,-0.03,6.93,0.59,0.02,185.30,12.96,0.02,56.17,4.77
7092,0.00,16.15,1.63,-0.08,14.09,1.47,0.03,36.56,3.39,-0.01,7.09,0.59,0.02,185.87,13.17,-0.14,48.10,6.89
7093,0.12,18.23,2.62,0.03,15.87,1.40,-0.02,34.54,3.03,0.03,7.35,0.65,-0.03,176.77,11.78,-0.01,54.47,4.47
7094,0.01,16.35,1.66,0.03,15.78,1.37,0.02,36.05,3.22,0.05,7.52,0.72,-0.01,179.65,11.74,-0.03,53.74,4.47
7095,0.16,18.91,3.16,0.08,16.59,1.79,-0.01,34.88,3.03,-0.02,7.02,0.59,0.00,182.11,12.07,0.08,59.55,6.40
7096,0.06,17.21,1.97,0.00,15.28,1.24,0.06,37.42,3.77,0.03,7.37,0.65,0.02,184.27,12.60,-0.04,52.75,4.59
7097,0.01,16.31,1.66,-0.06,14.42,1.33,0.07,37.78,3.97,-0.02,7.04,0.59,-0.01,179.91,11.75,0.01,55.43,4.60
7098,0.05,17.03,1.89,0.02,15.71,1.34,-0.05,33.74,3.11,0.07,7.65,0.78,-0.01,180.12,11.77,0.05,57.85,5.43
7099,0.01,16.37,1.67,0.05,16.05,1.48,0.04,36.90,3.53,0.07,7.67,0.80,-0.03,175.86,11.88,0.03,56.76,4.96
7100,-0.11,14.49,1.95,-0.11,13.67,1.71,-0.06,33.33,3.22,-0.02,7.04,0.59,-0.03,176.29,11.83,0.01,55.81,4.67
7101,0.06,17.16,1.95,0.01,15.52,1.29,0.03,36.46,3.35,0.05,7.49,0.70,-0.01,179.72,11.75,0.03,56.61,4.91
7102,0.05,16.91,1.83,0.09,16.81,1.94,0.07,37.80,3.98,0.09,7.82,0.90,0.01,182.70,12.19,0.00,55.04,4.53
7103,0.03,16.62,1.74,0.05,16.05,1.48,-0.09,32.39,3.57,0.00,7.13,0.59,0.02,185.72,13.11,0.07,59.03,6.08
7104,-0.14,14.04,2.22,0.01,15.53,1.29,-0.07,32.82,3.39,-0.03,6.95,0.59,0.04,188.02,14.10,-0.10,50.07,5.60
7105,0.17,19.12,3.34,0.12,17.26,2.29,0.02,36.20,3.27,0.11,8.03,1.05,0.00,180.60,11.80,0.02,56.27,4.80
7106,-0.06,15.28,1.66,-0.07,14.23,1.40,-0.01,35.06,3.04,-0.01,7.07,0.59,0.00,181.78,12.01,0.00,55.15,4.54
7107,-0.05,15.37,1.65,0.05,16.05,1.48,0.00,35.33,3.07,-0.01,7.12,0.59,-0.01,180.32,11.77,-0.06,51.81,4.83
7108,0.03,16.58,1.72,-0.03,14.80,1.24,0.06,37.49,3.81,0.05,7.51,0.71,-0.02,177.08,11.74,-0.03,53.32,4.51
7109,-0.10,14.57,1.91,0.04,16.03,1.47,-0.06,33.41,3.20,0.00,7.19,0.61,0.00,181.61,11.97,0.01,55.47,4.60
7110,-0.01,15.95,1.61,0.02,15.61,1.31,0.02,35.95,3.19,0.03,7.35,0.65,0.00,181.13,11.89,-0.06,52.08,4.76
7111,0.06,17.14,1.94,0.04,15.96,1.44,-0.01,34.91,3.03,0.07,7.66,0.79,-0.02,177.21,11.73,-0.03,53.68,4.47
7112,-0.10,14.61,1.90,-0.08,14.11,1.45,-0.04,33.86,3.10,-0.02,7.03,0.59,-0.04,173.56,12.35,0.06,58.51,5.77
7113,-0.11,14.49,1.95,-0.08,14.19,1.42,-0.07,32.87,3.37,0.01,7.22,0.61,-0.02,177.34,11.71,-0.01,54.74,4.48
7114,-0.03,15.64,1.61,-0.01,15.17,1.23,0.06,37.37,3.75,0.01,7.21,0.61,0.00,181.05,11.87,0.00,55.07,4.53
7115,-0.11,14.52,1.94,-0.06,14.46,1.32,-0.02,34.82,3.03,0.06,7.57,0.74,-0.05,172.54,12.64,-0.02,54.01,4.46
7116,-0.06,15.19,1.68,0.01,15.42,1.27,-0.04,33.81,3.11,0.01,7.20,0.61,-0.04,173.56,12.35,-0.02,53.95,4.46
7117,0.01,16.26,1.65,0.01,15.50,1.28,0.03,36.28,3.30,-0.01,7.12,0.59,0.02,185.21,12.93,-0.07,51.31,5.01
7118,-0.15,13.91,2.31,-0.03,14.92,1.23,0.02,36.17,3.26,0.02,7.29,0.63,-0.02,177.76,11.69,-0.04,52.71,4.60
7119,0.01,16.27,1.65,0.02,15.68,1.33,0.02,36.01,3.21,0.03,7.37,0.65,0.00,182.36,12.12,-0.05,52.63,4.61
7120,0.03,16.73,1.77,0.05,16.08,1.49,-0.02,34.54,3.03,-0.05,6.80,0.62,0.00,181.30,11.91,0.00,54.85,4.50
7121,0.10,17.91,2.39,0.05,16.16,1.53,0.03,36.32,3.31,0.00,7.14,0.60,-0.02,178.01,11.69,-0.01,54.74,4.48
7122,-0.08,14.86,1.79,0.00,15.40,1.26,-0.05,33.53,3.16,-0.05,6.80,0.62,-0.01,179.60,11.74,-0.03,53.63,4.47
7123,0.01,16.32,1.66,-0.03,14.88,1.23,0.02,35.97,3.20,-0.02,7.05,0.59,0.02,185.68,13.10,-0.05,52.68,4.60
7124,-0.02,15.86,1.61,-0.02,15.00,1.23,0.02,35.94,3.19,-0.01,7.10,0.59,-0.02,177.61,11.69,0.01,55.52,4.61
7125,0.00,16.14,1.63,0.01,15.41,1.26,0.00,35.43,3.09,-0.01,7.11,0.59,-0.01,179.24,11.72,0.00,55.04,4.53
7126,-0.08,14.93,1.76,-0.06,14.46,1.32,0.03,36.31,3.30,-0.03,6.92,0.60,0.01,183.37,12.33,-0.03,53.27,4.51
7127,0.02,16.52,1.70,-0.02,15.01,1.23,0.01,35.58,3.12,-0.01,7.11,0.59,0.03,186.46,13.37,-0.07,51.15,5.08
7128,0.13,18.34,2.70,0.04,15.96,1.44,0.07,38.00,4.10,0.07,7.69,0.81,-0.02,178.13,11.69,0.01,55.70,4.65
7129,0.04,16.78,1.79,-0.05,14.53,1.30,0.05,37.25,3.69,0.01,7.27,0.62,-0.04,175.16,11.98,0.13,62.85,8.94
7130,0.03,16.67,1.75,-0.01,15.19,1.23,0.04,36.86,3.51,0.11,7.98,1.01,-0.01,178.83,11.70,-0.01,54.76,4.49
7131,0.05,16.93,1.84,-0.01,15.13,1.23,-0.03,34.41,3.03,0.02,7.29,0.63,-0.03,176.99,11.75,0.07,59.11,6.13
7132,0.07,17.32,2.03,-0.03,14.91,1.23,0.08,38.32,4.30,0.05,7.55,0.73,-0.03,175.51,11.92,0.03,56.60,4.91
7133,0.02,16.41,1.67,0.01,15.56,1.29,-0.07,32.93,3.34,0.03,7.39,0.66,0.03,187.91,14.05,-0.03,53.60,4.47
7134,0.04,16.85,1.81,0.03,15.85,1.39,0.06,37.51,3.82,0.05,7.51,0.71,-0.02,177.83,11.69,-0.06,51.99,4.78
7135,-0.07,15.13,1.70,0.02,15.70,1.34,0.03,36.57,3.39,-0.06,6.71,0.64,0.06,191.87,16.24,-0.04,52.74,4.59
7136,0.04,16.87,1.82,-0.02,15.10,1.23,-0.02,34.61,3.03,0.01,7.24,0.62,-0.03,176.33,11.83,0.03,56.79,4.97
7137,-0.03,15.66,1.61,0.04,15.89,1.41,-0.01,34.84,3.03,0.00,7.14,0.60,0.02,185.16,12.91,0.00,55.39,4.59
7138,-0.05,15.42,1.64,0.00,15.30,1.25,0.00,35.31,3.07,-0.01,7.08,0.59,0.01,182.89,12.23,-0.01,54.79,4.49
7139,0.02,16.49,1.69,0.00,15.31,1.25,0.03,36.48,3.36,0.01,7.20,0.61,-0.05,173.31,12.42,0.11,61.79,8.05
7140,0.02,16.46,1.69,0.03,15.78,1.37,-0.02,34.73,3.03,-0.03,6.98,0.59,0.01,183.84,12.47,0.04,57.56,5.29
7141,-0.05,15.42,1.64,-0.01,15.18,1.23,-0.02,34.80,3.03,0.00,7.12,0.60,-0.06,171.62,12.94,0.05,57.90,5.45
7142,0.07,17.40,2.07,0.08,16.64,1.82,0.00,35.32,3.07,0.05,7.49,0.70,0.04,188.05,14.12,-0.03,53.57,4.47
7143,0.13,18.33,2.69,0.03,15.82,1.38,-0.05,33.57,3.15,-0.07,6.71,0.64,0.03,186.90,13.57,-0.04,52.84,4.57
7144,0.08,17.49,2.12,0.00,15.35,1.25,0.08,38.17,4.21,-0.02,7.04,0.59,0.00,181.52,11.95,-0.07,51.26,5.04
7145,0.04,16.81,1.80,0.01,15.45,1.27,0.02,35.92,3.18,0.01,7.24,0.61,0.05,191.18,15.82,0.04,57.55,5.29
7146,-0.08,14.97,1.75,0.05,16.12,1.51,-0.10,31.84,3.86,0.06,7.57,0.74,-0.01,180.41,11.78,-0.08,50.69,5.28
7147,0.02,16.50,1.70,-0.05,14.65,1.27,0.02,35.93,3.18,0.02,7.30,0.63,-0.02,178.51,11.69,0.04,57.18,5.12
7148,0.04,16.88,1.82,-0.01,15.18,1.23,-0.05,33.54,3.16,0.00,7.17,0.60,-0.04,174.70,12.05,-0.03,53.75,4.47
7149,-0.04,15.46,1.63,-0.05,14.58,1.28,-0.03,34.18,3.05,-0.05,6.80,0.62,0.00,181.08,11.88,-0.02,53.99,4.46
7150,0.02,16.48,1.69,-0.03,14.84,1.24,0.00,35.48,3.10,0.00,7.16,0.60,-0.02,177.11,11.74,0.00,55.39,4.59
7151,0.08,17.43,2.09,0.01,15.56,1.29,0.04,36.63,3.41,-0.01,7.07,0.59,0.01,182.74,12.20,0.03,56.78,4.97
7152,0.02,16.41,1.68,0.03,15.86,1.39,-0.01,35.08,3.04,0.00,7.19,0.61,-0.02,177.54,11.69,0.04,57.53,5.28
7153,-0.08,14.93,1.76,0.02,15.66,1.33,-0.05,33.66,3.13,0.01,7.21,0.61,0.06,192.67,16.73,-0.02,53.83,4.46
7154,0.07,17.27,2.00,-0.02,14.99,1.23,0.06,37.50,3.81,0.02,7.27,0.62,0.03,187.32,13.77,-0.05,52.41,4.66
7155,0.01,16.28,1.65,0.03,15.80,1.37,-0.01,34.94,3.03,0.00,7.19,0.61,-0.01,179.57,11.74,-0.02,53.96,4.46
7156,0.08,17.52,2.14,-0.05,14.58,1.28,0.02,36.04,3.22,0.02,7.31,0.63,-0.04,173.66,12.33,0.05,57.84,5.42
7157,-0.08,14.96,1.75,-0.06,14.47,1.32,-0.05,33.58,3.15,-0.06,6.72,0.64,0.01,183.73,12.43,-0.01,54.69,4.48
7158,-0.03,15.63,1.61,0.02,15.61,1.31,-0.08,32.61,3.48,0.00,7.18,0.60,-0.01,180.32,11.78,0.01,55.67,4.64
7159,-0.05,15.39,1.64,0.02,15.64,1.32,0.06,37.65,3.90,0.01,7.21,0.61,-0.01,180.31,11.77,0.02,56.18,4.77
7160,0.00,16.18,1.63,0.00,15.33,1.25,0.07,37.94,4.07,0.06,7.63,0.78,0.02,185.34,12.98,0.06,58.50,5.76
7161,0.00,16.10,1.62,0.05,16.05,1.48,0.00,35.50,3.10,-0.02,7.05,0.59,-0.01,179.05,11.72,0.05,57.77,5.39
7162,-0.05,15.31,1.66,0.00,15.39,1.26,-0.01,34.96,3.03,0.01,7.24,0.61,-0.03,176.21,11.84,-0.12,49.06,6.21
7163,0.01,16.38,1.67,0.02,15.66,1.32,0.04,36.84,3.50,0.02,7.30,0.63,0.00,181.43,11.94,-0.03,53.44,4.49
7164,0.02,16.44,1.68,-0.01,15.21,1.23,0.01,35.73,3.14,0.02,7.27,0.62,-0.06,171.23,13.10,0.09,60.14,6.80
7165,-0.14,14.11,2.17,-0.06,14.47,1.31,-0.04,33.98,3.08,-0.02,7.01,0.59,-0.02,177.68,11.69,0.08,59.49,6.36
7166,0.04,16.78,1.79,0.08,16.59,1.79,0.07,37.83,4.00,0.04,7.47,0.69,0.02,184.44,12.66,-0.01,54.39,4.47
7167,0.02,16.49,1.70,-0.02,14.99,1.23,0.00,35.32,3.07,-0.01,7.11,0.59,0.02,185.99,13.21,-0.02,53.82,4.46
7168,0.04,16.77,1.78,0.09,16.72,1.88,-0.03,34.15,3.06,0.02,7.27,0.62,0.04,189.45,14.80,0.03,56.53,4.88
7169,0.06,17.11,1.93,0.07,16.37,1.65,0.03,36.39,3.33,0.02,7.30,0.63,0.00,181.24,11.91,0.03,56.94,5.02
7170,-0.05,15.31,1.66,-0.04,14.79,1.25,-0.03,34.25,3.04,-0.06,6.73,0.64,-0.03,176.36,11.82,-0.01,54.76,4.49
7171,0.03,16.65,1.74,0.02,15.58,1.30,-0.02,34.78,3.03,0.02,7.29,0.63,0.04,189.33,14.75,-0.04,52.74,4.59
7172,0.01,16.29,1.65,0.01,15.55,1.29,-0.01,35.12,3.04,0.05,7.56,0.74,0.02,185.11,12.89,0.00,55.29,4.57
7173,0.05,17.05,1.90,0.00,15.31,1.25,0.04,36.95,3.55,0.00,7.17,0.60,0.01,182.51,12.16,-0.05,52.60,4.61
7174,-0.05,15.41,1.64,-0.03,14.90,1.23,0.03,36.62,3.41,0.06,7.58,0.75,-0.01,179.38,11.73,-0.03,53.40,4.50
7175,0.03,16.71,1.77,-0.04,14.67,1.26,0.06,37.51,3.82,0.00,7.13,0.60,-0.05,172.33,12.70,0.04,57.29,5.17
7176,0.02,16.48,1.69,-0.04,14.74,1.25,0.08,38.47,4.40,-0.04,6.87,0.60,-0.05,173.17,12.46,0.00,54.99,4.52
7177,-0.01,16.07,1.62,0.04,15.88,1.40,-0.02,34.57,3.03,-0.01,7.11,0.59,0.05,191.54,16.04,0.02,56.32,4.81
7178,0.09,17.71,2.25,0.03,15.79,1.37,0.04,36.93,3.54,0.08,7.78,0.87,-0.02,177.08,11.74,-0.02,53.96,4.46
7179,-0.09,14.82,1.80,-0.05,14.63,1.27,-0.10,32.00,3.77,0.00,7.16,0.60,0.01,183.06,12.27,-0.02,54.21,4.47
7180,0.01,16.30,1.65,-0.06,14.40,1.34,0.02,36.15,3.25,-0.08,6.63,0.67,0.03,186.24,13.30,-0.04,53.00,4.55
7181,-0.04,15.58,1.62,-0.03,14.84,1.24,-0.01,35.13,3.04,-0.01,7.10,0.59,-0.02,178.50,11.69,0.05,57.87,5.44
